Mandala,Sukta,Rishis,Devatas,Categories,Verse,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",1,"श्व","śva","श्","व","",light,"udatta|udatta|udatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",1,"श्व","śva","श्","व","",light,"udatta|udatta|udatta",2,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",2,"दे","de","द","े","",heavy,"udatta|svarita",0,"द",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",2,"दे","de","द","े","",heavy,"udatta|svarita",1,"े",true,svarita
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",3,"वैः","vaiḥ","व","ै","ः",heavy,"udatta|udatta|udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",3,"वैः","vaiḥ","व","ै","ः",heavy,"udatta|udatta|udatta",1,"ै",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",5,"विश्वदे॑वैः","viśvade̍vaiḥ",3,"वैः","vaiḥ","व","ै","ः",heavy,"udatta|udatta|udatta",2,"ः",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",6,"अहं","ahaṃ",0,"अ","a","","अ","",light,"udatta",0,"अ",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",6,"अहं","ahaṃ",1,"हं","haṃ","","ह","ं",heavy,"udatta|udatta",0,"ह",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",6,"अहं","ahaṃ",1,"हं","haṃ","","ह","ं",heavy,"udatta|udatta",1,"ं",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",0,"मि","mi","म","ि","",light,"udatta|udatta",0,"म",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",0,"मि","mi","म","ि","",light,"udatta|udatta",1,"ि",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",1,"त्रा","trā","त्र","ा","",heavy,"udatta|udatta|udatta|udatta",0,"त",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",1,"त्रा","trā","त्र","ा","",heavy,"udatta|udatta|udatta|udatta",1,"्",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",1,"त्रा","trā","त्र","ा","",heavy,"udatta|udatta|udatta|udatta",2,"र",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",1,"त्रा","trā","त्र","ा","",heavy,"udatta|udatta|udatta|udatta",3,"ा",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",2,"व","va","","व","",light,"udatta",0,"व",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",3,"रु","ru","र","ु","",light,"udatta|udatta",0,"र",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",3,"रु","ru","र","ु","",light,"udatta|udatta",1,"ु",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",4,"णो","ṇo","ण","ो","",heavy,"udatta|anudatta",0,"ण",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",4,"णो","ṇo","ण","ो","",heavy,"udatta|anudatta",1,"ो",true,anudatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",5,"भा","bhā","भ","ा","",heavy,"udatta|udatta",0,"भ",false,udatta
10,125,"Vāc Āmbhṛṇī","Vāc Devi","Ātmastuti",1," अहं रुद्रेभिर् वसुभि श्चरामि । अहमा॑दित्यैरु॒त विश्वदे॑वैः । अहं मित्रावरुणो॒भा बि॑भर्मि । अहमेन्द्रा॒ग्नी अ॒हमश्वि॑नो॒भा ॥"," ahaṃ rudrebhir vasubhiś carāmi । ahamā̍dityairu̱ta viśvade̍vaiḥ । ahaṃ mitrāvaruṇo̱bhā bi̍bharmi । ahamendrā̱gnī a̱hamaśvi̍no̱bhā ॥",7,"मित्रावरुणो॒भा","mitrāvaruṇo̱bhā",5,"भा","bhā","भ","ा","",heavy,"udatta|udatta",1,"ा",false,udatta
